actorid,name,gender
513423,"Dane, Ashton",m
530403,"Davis, Stephen",m
542238,"De Niro, Robert",m
583944,"Dillin, Scott",m
587780,"DiResta, John",m
712233,"Field, Bobby",m
741946,"Foster, Bryan",m
787493,"Garcia, Louis F.",m
792573,"Garibyan, Haik",m
861346,"Grammer, Kelsey",m
876500,"Grier, David Alan",m
899895,"Guzman, Jorge H.",m
925040,"Handy, James",m
975770,"Herman, Paul",m
1183596,"Khan, Marco",m
1343740,"Lisi, Joe",m
1400700,"Maglione, Dominic",m
1453616,"Mashkov, Vladimir",m
1482051,"McCrary, Darius",m
1828546,"Poulos, George",m
1839038,"Primus, Barry",m
1939692,"RochÃ©, Sebastian",m
1940979,"Roden, Karel",m
2178101,"Stamboulis, Spero",m
2180741,"Stanton, William",m
2243887,"Taktarov, Oleg",m
2414271,"Wall, Ron",m
2518006,"Yelchin, Anton",m
2637759,"Barr, Roseanne",f
2761209,"Cattrall, Kim",f
2787384,"Claibourne, Christine",f
2881676,"DobÃ³, Kata",f
2925612,"Espinoza, Julieta",f
2929126,"Evans, Noelle",f
2936168,"Farmiga, Vera",f
2992776,"Gasanova, Irina",f
3030657,"Greaves, Gail",f
3176165,"Kalem, Toni",f
3178465,"Kanakaredes, Melina",f
3214187,"Klieman, Rikki",f
3303590,"Lopez, Sylvia",f
3345882,"Marin, Mindy",f
3393669,"Merced, Macy",f
3432219,"Morgunova, Olga",f
3442528,"Mulqueen, Tracey",f
3646254,"Ruiz, Lynette",f
3673714,"Sauer, Dorit",f
3855389,"Vann, Elma",f
3861024,"Velez-Mitchell, Jane",f
114231,"Babcock, Jack Thomas",m
172834,"Begley Jr., Ed",m
181854,"Bench, Park",m
187311,"Benson, Chris",m
235444,"Boisvert, Michael",m
317086,"Bushell, Brent",m
370635,"Castillo, Mario",m
416174,"Chung, Albert",m
457761,Coolio,m
463576,"Coristine, Michael",m
664383,"Enright, Daniel",m
699839,"Feldman, Josh",m
705471,"Fernandez, Shawn",m
741863,"Foster, Ben",m
794635,"Garrick, Brad",m
925935,"Hanks, Colin",m
1075306,"Jacot, Christopher",m
1332630,"Liddell, Troy P.",m
1488802,"McGillivray, Andrew",m
1493821,"McKeen, Roger",m
1684174,"O'Haver, Tommy",m
1740148,"Paquette, Louis",m
1756306,"Patterson, Patrick",m
1928985,"Robb, Jesse",m
1932656,"Roberts, Shawn",m
2102181,"Short, Martin",m
2125676,SisqÃ³,m
2192925,"Steve, Ravi",m
2282051,"Thompson, Reuben",m
2287698,"Tiefenbach, Dov",m
2319690,"Truelove, Danny",m
2449650,"West, Shane",m
2459788,"Whittaker, Jonathan",m
2493857,"Wong, Jeffrey",m
2645997,"Bax, Kylie",f
2730598,"Butler, Jenn",f
2738143,"Calleja, Jeanie",f
2797146,"Cole, Lindsay",f
2862878,"Delond, Antoinette",f
2899766,"Dunst, Kirsten",f
2913441,"Electra, Carmen",f
2927401,"Etienne, Delores",f
2931377,"Fabian, Diane",f
2932351,"Fahlenbock, Megan",f
3016482,"Gomes, Larissa",f
3088906,"Hernandez, Catherine",f
3106072,"Holmes, Jamie",f
3237300,"Kunis, Mila",f
3238757,"Kurtz, Swoosie",f
3266538,"LeBlanc, Sadie",f
3274743,"Leis, Krista",f
3326070,"Madley, Jordan",f
3355622,"Martins, Krista",f
3481634,"Nowland, Christine",f
3589177,"Randle-Reis, Chloe",f
3655904,"Sagemiller, Melissa",f
3659289,"Saldana, Zoe",f
3765830,"Stoimenov, Judy",f
3818132,"Todd, Amy",f
3872381,Vitamin C,f
39076,"Alexandrov, Dmitri",m
90210,"Arnst, Hendrik",m
134038,"Bandi, Mario",m
214388,"Bischoff, Marc",m
459186,"Cooper, Jury",m
506668,"Daehn, Werner",m
607988,"Dowdall, Jim",m
713207,"Fiennes, Joseph",m
758594,"Freyer, Claudius",m
905914,"Habich, Matthias",m
924996,"Handtke, Holger",m
938435,"Harris, Ed",m
1019772,"Hoskins, Bob",m
1143491,"Kaminski, AndrÃ©",m
1216563,"Kodirov, Arslan",m
1217459,"Kofmann, Grigori",m
1232106,"Kovalevski, Maxim",m
1245752,"Kudrjawizki, Lenn",m
1270721,"Lambrecht, Bernd",m
1276405,"Lange, Gotthard",m
1290791,"Law, Jude",m
1406834,"Majowski, Markus",m
1407299,"Makarov, Genia",m
1465524,"Matveev, Mikhail",m
1645268,"Nesterov, Aleksei",m
1646425,"Neumann, Axel",m
1656123,"Nieder, Dietmar",m
1727373,"Pagel, David",m
1739405,"Papierz, Piotr",m
1778373,"Perlman, Ron",m
1788611,"Petruo, Thomas",m
1974466,"Rozinsky, Igor",m
2039877,"Schenk, Michael",m
2040847,"Schick, Clemens",m
2053813,"Schwan, Alexander",m
2105106,"Shvedoff, Ivan",m
2110106,"Silbereisen, Peter",m
2176428,"Stadlober, Robert",m
2197582,"Stier, Hans Martin",m
2283086,"Thomson, Gabriel",m
2296218,"Tokarev, Sergei",m
2322128,"Tselbyansky, Gennadi",m
2358253,"van Husen, Dan",m
2375050,"Vengerov, Gennadi",m
2385946,"Vilanov, Vladimir",m
2397510,"Volodin, Aleksei",m
2488465,"Witt, Manfred",m
2489271,"Wlaschiha, Tom",m
2501388,"Wozniak, Jarek",m
2532815,"Zak, Mark",m
2556779,"Ãœnel, Birol",m
2688624,"Bondar, Natalya",f
2727997,"Burowa, Keta",f
2733409,"BÃ¶ttcher, Anna",f
2762822,"Cebulla, Dana",f
2881181,"Dobberstein, Galina",f
3364132,"Mattes, Eva",f
3629310,"Rois, Sophie",f
3661883,"Samain, Inna",f
3685229,"Schubarth, Marischka",f
3736385,"Smole, Morin",f
3898471,"Weisz, Rachel",f
32404,"Alberico, Joe",m
89972,"Arnold, Tom",m
209151,"Bignall, Barrington",m
258407,"Boyce, David",m
263610,"Bradshaw, Stormm",m
338696,"Campbell, Elio",m
455346,"Conway, Stone",m
511337,"Daly, Shane",m
513015,"Danby, Noah",m
560644,"Demas, Rick",m
591435,DMX,m
610463,Drag-On,m
621487,"Duke, Bill",m
644102,"Edwards, Neville",m
675234,"Estrada, Jaime",m
739336,"Foroughi, Shekib Ahmad",m
866812,"Gray, Rothaford",m
902385,"GÃ³mez, Eduardo",m
1045353,"Hyndman, Eldridge",m
1087126,"Jarrett, Phillip",m
1105646,"Johnson, Bobby",m
1112683,"Johnston, Gary",m
1154934,"Kash, Daniel",m
1191400,"Kim, James",m
1192473,"Kim, Simon",m
1227740,"Kosaka, Peter",m
1291088,"Lawford, Christopher",m
1292349,"Lawrence, Shawn",m
1457593,"Mastropietro, Paolo",m
1480229,"McConnach, John",m
1488624,"McGill, Bruce",m
1494494,"McKenzie, Dean",m
1677363,"Nyarko, Moses",m
1691323,"Odesanyo, Ekundayo",m
1715844,"Oster, Christopher",m
1868526,"Ralston, John",m
2062006,"Seagal, Steven",m
2070356,"Semenuk, Ed",m
2071887,"Seniuk, Thomas",m
2190574,"Stephens, Jason",m
2259038,"Taylor, Matthew G.",m
2305222,"Torres, Mario",m
2346478,"Vadim, David",m
2393161,"Vitale, Gregory",m
2417754,"Walsh, Peter",m
2427896,"Washington, Isaiah",m
2456781,"White, Michael Jai",m
2473310,"Williams, Mark",m
2532663,"Zajac, Greg",m
2763770,"Celly, Jenny",f
2804825,"Contreras, Yanira",f
2992952,"Gaskin, Naomi",f
3058546,"Hamilton, Quancetia",f
3066863,"Harper, Shakira",f
3085889,"Hennessy, Jill",f
3133451,"Irwin, Jennifer",f
3156032,"Jobe, Shannon",f
3232104,"Kristalie, Kym",f
3391413,"Mendes, Eva",f
5296,"Abellan, Alejandro",m
244892,"Bordoff, Shawn",m
321164,"Buzzington, Ezra",m
408089,"Cho, Henry",m
418041,"Cibrian, Eddie",m
435798,"Coffey, Pablo",m
510201,"Dallas, Keith",m
611779,"Draper, Rain",m
731720,"Flynn, Jackie",m
943666,"Harth, C. Ernst",m
993467,"Hinkley, Brent",m
1004814,"Holden, Ed",m
1093389,"Jenkins, Richard",m
1163627,"Kean, Greg",m
1206315,"Klein, Chris",m
1273318,"Lander, David L.",m
1609889,"Murphy, Danny",m
1768609,"Pellegrino, Mark",m
1784067,"Peters, Matthew",m
1812744,"Plotnick, Jack",m
1917810,"Riehle, Richard",m
1968531,"Rothman, John",m
2181492,"Stark, Austin",m
2220090,"Sumpton, Christopher R.",m
2444037,"Weller, Jordan",m
2461412,"Widdows, Connor",m
2738861,"Calvo, AlÃ­cÃ­a",f
2845577,"Davis-Tolot, Barrow",f
2891412,"Drake, Dolores",f
2947621,"Field, Sally",f
3026426,"Graham, Heather",f
3066381,"Harns, Charlene",f
3532423,"Peldon, Courtney",f
3705534,"Shaye, Lin",f
3718572,"Silverman, Sarah",f
3905772,"White, Julie",f
133985,"Banderas, Antonio",m
158053,"Batey, Trant",m
218525,"Black, Louis",m
249524,"Bossley, Andy W.",m
326847,"Cabrera, Norman",m
423194,"Clark, Dick",m
431226,"Clooney, George",m
494272,"Cumming, Alan",m
520692,"Dashnaw, Jeffrey J.",m
685408,"Fair, Addisyn",m
952264,"Havens, Steve",m
1013793,"Hooker, Houston",m
1128835,"Judge, Mike",m
1341315,"Linklater, Richard",m
1430684,"Marin, Cheech",m
1635313,"Navarro, Guillermo",m
1635722,"Navarro-Mackissack, Emilio",m
1715533,"Ospina, Ermahn",m
1755068,"Patrick, Robert",m
1870814,"Ramirez-Berg, Charles",m
1900527,"Reno, Johnny",m
1992736,"Sabara, Daryl",m
1992737,"Sabara, Evan",m
2020247,"SantibÃ¡Ã±ez, Roberto",m
2082212,"Shalhoub, Tony",m
2089484,"Shea, Shannon",m
2313288,"Trejo, Danny",m
2388277,"Villarreal, Julio",m
2896989,"Duhame, Rachel",f
3042390,"Gugino, Carla",f
3073764,"Hatcher, Teri",f
3254537,"Lanza, Angela",f
3533630,"PenaVega, Alexa",f
3626276,"Rodriguez, Rebecca",f
3728177,"Slack, Kara",f
3876771,"Vonne, Patricia",f
44616,"Allen, Jason",m
112204,"Azizi, Anthony",m
171871,"Beehner, Scott",m
213411,"Birge, Bryan",m
316653,"Busey, Jake",m
338898,"Campbell, J. Kenneth",m
341919,"Canary, Tommy",m
351005,"Carfrae, Doug",m
365928,"Casey, Bernie",m
518256,"Darga, Christopher",m
716545,"Fine, Travis",m
722392,"Fitchpatrick, Steve",m
823175,"Gilliom, Eric",m
847975,"Goode, Conrad",m
1032186,"Hufsey, Bill",m
1154059,"Kartalian, Buck",m
1218335,"Kohne, Bill",m
1337842,"Lincoln, Scott",m
1681146,"O'Connell, Jerry",m
1866409,"Raisin, Josh",m
1897937,"Reitman, Joseph D.",m
2022728,"Sanz, Horatio",m
2052059,"Schultz, Philip Jon",m
2108905,"Sigismondi, Barry",m
2175065,"St. James, David",m
2197622,"Stiers, David Ogden",m
2264734,"Temptor, Tre",m
2453506,"Whelan, Christian",m
2456242,"White, John Patrick",m
2470224,"Williams, Damon",m
2566454,"Ager, Nikita",f
2573479,"Alberti, Sole",f
2581270,"Ally, Millicent",f
2592753,"Andres, Brandi",f
2596115,"Ankeny, Heather",f
2610899,"Ashlyn, Sara",f
2678219,"Blair, Joan",f
2724725,"Bunz-Bowie, Cinna",f
2752858,"Carroll, Carrie",f
2769777,"Chao, Stephanie",f
2785329,"Ciardi, Danielle",f
2821893,"Crossen, Marnie",f
2914668,"Elizabeth, Shannon",f
2934777,"Fanning, Dakota",f
2991248,"Garnich, Monica Serene",f
3006696,"Gilliom, Amy Hanaiali'i",f
3091628,"Heskin, Kam",f
3173895,"Kaczorowski, Nina",f
3189233,"Kay, Tracy",f
3208542,"Kinnear, Jenifer Lynn",f
3299620,"Lohmann, Katie",f
3303244,"Lopez, Lisa",f
3400198,"Michelle, Candice",f
3426364,"Moore, Lauren",f
3496048,"Oliver, Lucille M.",f
3542979,"Petroro, Marisa",f
3545659,"Philipps, Kinga",f
3565642,"Power, Alexa",f
3568392,"Pressly, Jaime",f
3685884,"Schultz, Julia",f
3705221,"Shaw, Robin Kaye",f
3731243,"Smith, Amber",f
3760814,"Stephens, Heather",f
3761516,"Sterling, Rachel",f
3765540,"Stockton, Shelby",f
3766549,"Stone Fevergeon, Florence",f
3800055,"Taylor, Sandra",f
3804291,"Terranova, Diana",f
3872477,"Vitiello, Jovanna",f
3881392,"Waishes, Lisa Marie",f
65756,"Andison, Charles",m
89357,"Arnold, Brian",m
124574,"Baker, Dylan",m
310310,"Burke, Billy",m
360472,"Carson, Paul",m
583748,"Dillard, Darryl",m
755967,"Freeman, Morgan",m
963964,"Heindl, Scott",m
988391,"Hild, Jim",m
1064781,"Isyanov, Ravil",m
1077177,"Jahncke, Carter",m
1124545,"Joseph, Aaron",m
1407150,"Makaj, Steve",m
1437955,"Marsh, Ian",m
1474944,"McBeath, Tom",m
1585449,"Moriarty, Michael",m
1938086,"Robson, Chris",m
2014405,"Sanders, Jay O.",m
2038762,"Scheelar, Darryl",m
2105258,"Shyer, Christopher",m
2265436,"Tennessey, Tarie",m
2412534,"Walker, Jonathan",m
2483328,"Wincott, Michael",m
2494356,"Wong, Ronin",m
2690704,"Boorem, Mika",f
2881547,"Dobrozdravich, Mila",f
2886130,"Donohue, Debra",f
2946273,"Ferris, Samantha",f
3056116,"Hall, Wynn",f
3083434,"Hellman, Ocean",f
3110973,"Horsford, Anna Maria",f
3318230,"Lysell, Donna",f
3398217,"Meyers, Suzette",f
3406560,"Miller, Penelope Ann",f
3801294,"Teed, Jill",f
56175,"Amendola, Tony",m
223406,"Bland, John Harrington",m
310643,"Burke, Jimmy",m
390730,"Chapman, Kevin",m
401477,"Cheshier, Lydell M.",m
498094,"Curtis, Cliff",m
531681,"Dawk, The",m
561819,"Demme, Ted",m
565786,"Depp, Johnny",m
670601,"Escobar, Daniel",m
700591,"Felix, Jean-Carlos",m
709994,"Ferro, Dan",m
774153,"Gage, Kevin",m
776271,"Galarraga, Lazaro",m
839649,"Goldthwait, Bobcat",m
848564,"Goodman, Brian",m
889678,"Guertin, Elif",m
975691,"Herman, Josh",m
1037297,"Hunt, Brad",m
1042217,"Husted, Patrick",m
1080580,"James, Jesse",m
1144240,"Kampshoff, Ralph",m
1201019,"Kirkland, Ajgie",m
1265092,"LaGravenese, Richard",m
1360643,"Lopez, Roberto",m
1447623,"Martiniz, Charles",m
1515732,"Mendoza, Carlos",m
1516130,"Mendoza, Mauricio",m
1516563,"Menendez, Gonzalo",m
1564144,"MollÃ , Jordi",m
1583145,"Morgan, Alan James",m
1603489,"Mulkey, Randy",m
1666501,"Noland, Charles",m
1680552,"O'Brien, Skip",m
1776883,"Perez, Tony",m
1778293,"Perlich, Max",m
1816825,"Polick, Jack",m
1851809,"PÃ©rez, Miguel",m
1868442,"Ralph, Michael",m
1902775,"Reubens, Paul",m
1927598,"Rizik, Raoul N.",m
1936470,"Robinson, Matthew",m
1959502,"Rosario, Bert",m
2016014,"Sandoval, Miguel",m
2150019,"Snowberger, Dale",m
2221998,"Suplee, Ethan",m
2324710,"Tucci, Michael",m
2377195,"Verdu, Santiago",m
2558754,"Abdy, Pamela",f
2823711,"Cruz, PenÃ©lope",f
2922398,"Erickson, Crystal",f
2933460,"Falco, Tracy",f
3007276,"Gimenez, Jennifer",f
3010653,"Glaudini, Lola",f
3030396,"Grayson, Vanessa",f
3036176,"Griffiths, Rachel",f
3108939,"Hoover, Faith",f
3171011,"Jung, Kristina",f
3207220,"King, Jaime",f
3316175,"Lyman, Dorothy",f
3338289,"Mann, Jodie",f
3368373,"Maylam, Genevieve",f
3369417,"Mazur, Monet",f
3441843,"Mullan, Kathleen",f
3463310,"Nelson, Meriah",f
3563829,"Potente, Franka",f
3619481,"Roberts, Emma",f
3625660,"Rodriguez, Elizabeth",f
3680779,"Schirrmacher, Leslie",f
3832556,"Tsimel, Sophie",f
3862596,"Vera, Julia",f
3883577,"Walker, Pamela",f
25402,"Aistrope, Martin",m
108340,"Aviles, Eric",m
110721,"Aylward, John",m
120967,"Bailey, Bill",m
149553,"Barron, Doug",m
150344,"Barry, Cliff",m
242790,"Bookston, William",m
254692,"Boutcher, Roy",m
272260,"Bremmer, Richard",m
291564,"Brown, Richard Burton",m
335322,"Camacho, Felipe",m
427217,"Clavier, Christian",m
429514,"Clemons, Lorenzo",m
451202,"Connell, Paul",m
511735,"Dambra, William",m
647353,"Eichling, James 'Ike'",m
736653,"Ford Davies, Oliver",m
769099,"Furlin, Matt",m
816706,"Gibby, Ross",m
830970,"Glenister, Robert",m
838884,"Goldring, Danny",m
871399,"Greene, Brian",m
893192,"Gulinello, Amo",m
938124,"Harris, Crispin",m
971807,"Henriques, Darryl",m
1021402,"Houlihan, Mike",m
1041245,"Husar, Frederick",m
1221565,"Komenich, Rich",m
1224896,"Kopischke, Alan",m
1362358,"Loret, Alexis",m
1478711,"McClarnon, Kevin",m
1485984,"McDowell, Malcolm",m
1486420,"McElroy, Thomas",m
1526636,"Meyers, Eric",m
1539014,"Miller, Daniel",m
1646407,"Neumann Jr., Larry",m
1653417,"Nichols, Chet",m
1720929,"Owen, Steve",m
1758079,"Paul, Randall",m
1812413,"Plimpton, George",m
1900518,"Reno, Jean",m
1965248,"Ross, Matt",m
2023421,"Sapsford, Beau",m
2023580,"Sarabia, Ric",m
2087657,"Shaw, Adam",m
2087674,"Shaw, Alan",m
2128395,"Skewes, Michael",m
2188548,"Steinman, Robert",m
2223399,"Sussman, Matthew",m
2265989,"Teplitz, Jordan",m
2272314,"Theis, Kevin",m
2502248,"Wright, Carl",m
2524055,"Young, Cedric",m
2600377,"Applegate, Christina",f
2605875,"Armstrong, Naomi",f
2622276,"Badel, Sarah",f
2670895,"Bickerton, Janette",f
2678266,"Blair, Lucy",f
2745203,"Caplan, Alexandra",f
2748879,"Carlson, Dru Anne",f
2750254,"Caro, Helen",f
2816292,"Cox, Laura",f
2855165,"Deamer, Emily",f
2882010,"Dodeva, Albena",f
2882159,"Dodson, Lisa",f
2952534,"Fishman, Madeline",f
2968140,"Frank, Marilyn Dodds",f
2984380,"Galloway Heitz, Jane",f
3003273,"Gibbs, Matyelok",f
3006305,"Gillespie, Chris",f
3026791,"Graham, Sophie",f
3036210,"Griffiths, Valerie",f
3067526,"Harris, Anne",f
3122770,"Hurst, Michelle",f
3446506,"Murray, Susan",f
3455744,"Nanfria, Rebekah",f
3513073,"Palmer, Donna",f
3542658,"Petri, Suzanne",f
3569513,"Price, Molly",f
3599993,"Reid, Tara",f
3736998,"Sneed, Whitney",f
3822294,"Torgan, Kendra",f
3844959,"Vaccaro, Karen",f
3865300,"Vetrano, Francesca",f
3898726,"Welch, Clare",f
3919458,"Wilson-Sampras, Bridgette",f
3919716,"Winblad, Ruth",f
3946339,"Zachry, Anne Louise",f
82791,"Archibald, Roger",m
241392,"Bonner, Bryton",m
245925,"Borgquest, Steven",m
277806,"Brimley, Sterling",m
277808,"Brimley, Wilford",m
282698,"Bronson, J. Scott",m
290614,"Brown, Matthew A.",m
362482,"Carter, Teddy",m
413341,"Christiansen, Justin",m
422902,"Clark, Chris",m
424356,"Clark, Owen",m
430317,"Clifford, Richard J.",m
460160,"Cope, Alex",m
486366,"Crosland, Ivan",m
498539,"Curtis, Sam",m
630162,"Dutcher, Eli",m
630163,"Dutcher, Ethan",m
630169,"Dutcher, Lucas",m
630173,"Dutcher, Richard",m
664290,"Enos, Jongiorgi",m
703469,"Ferguson, Ian",m
810959,"Gerrish, Frank",m
851099,"Gordon, Cole",m
884293,"Grubbe, Rolland",m
906628,"Hacking, Carl",m
914042,"Hall, Brent W.",m
915084,"Hall, Joseph",m
928636,"Hansen, Rocky",m
928775,"Hansen, Tim",m
1014047,"Hoop, Jeremy",m
1022312,"Houston, Logan",m
1035247,"Hulse, Jeremy",m
1108330,"Johnson, Jeff",m
1110449,"Johnson, Paul",m
1118585,"Jones, Kellen",m
1173612,"Kendrick, Chris",m
1395778,"Macy, Rick",m
1546626,"Miner, Craig",m
1643077,"Nelson, Robert",m
1656704,"Nielsen, Jeremy",m
1670297,"North, Jack",m
1670318,"North, Jerry",m
1702561,"Olson, Bart",m
1710365,"Orozco, Andres",m
1713677,"Osborn, Bill",m
1784491,"Petersen, Brian",m
1785362,"Peterson, Eric",m
1803192,"Pinales, Ray",m
1878245,"Rascone, Dan",m
1912667,"Richards, Kent",m
1919899,"Riley, Bus",m
1955948,"Romney, Cody",m
1972125,"Rowland, Oscar",m
2104714,"Shupe, Ryan",m
2249712,"Tanner, Andy",m
2273960,"Thieme, David",m
2285640,"Thueson, Drew",m
2454272,"Whitaker, Nick",m
2681367,"Bliss, Shirley",f
2692210,"Borgquest, Nyrna",f
2754507,"Carter, Peg",f
2754647,"Carter, Sydnie",f
2782017,"Christensen, Becky",f
2806191,"Cooley, Catherine",f
2825413,"Cullimore-Faux, Georgia",f
2901058,"Durham, Alesandra",f
2901943,"Dutcher, Gwen",f
2919996,"Engemann, Shannon",f
2929058,"Evans, Michelle",f
2948148,"Fife, Haley",f
3021818,"Gordon, Madison",f
3029789,"Gray, Jacque",f
3055753,"Hall, Monica",f
3055858,"Hall, Rebecca",f
3081890,"Heiner, Barta",f
3108704,"Hoop, Wendy",f
3113233,"Houston, Tori",f
3167107,"Jorgensen, Sandi",f
3268852,"Lee, Evette",f
3294550,"Little, Kathryn",f
3312318,"Luke, Jayne",f
3359199,"Mason, Cathleen",f
3381045,"McKinnon, Denise",f
3431089,"Morgan, Carrie",f
3524217,"Patch, Tayva",f
3530192,"Pearson, Emily",f
3541578,"Peterson, Holly",f
3565695,"Power, Janice",f
3610857,"Richins, Rebecca",f
3719638,"Simmons, Elisabeth",f
3782039,"Sward, Anne",f
3798882,"Taylor, Jamie",f
3804292,"Terranova, Eva",f
29360,"Al-Bassam, Sulayman",m
36698,"Alessi, Joseph",m
82577,"Archer, Jeffrey",m
143544,"Barlow, Patrick",m
157846,"Bates, Matthew",m
280177,"Broadbent, Jim",m
283054,"Brooke, Paul",m
329758,"Caine, Charlie",m
333919,"Callis, James",m
343150,"Cann, David",m
428574,"Clegg, John",m
606276,"Douglas, Donald",m
695097,"Faulkner, James",m
719241,"Firth, Colin",m
863219,"Grant, Hugh",m
1077307,"Jai-Persad, Rhydian",m
1341005,"Lingwood, Mark",m
1433935,"Marks, Gareth",m
1491575,"McHale, Dominic",m
1764059,"Pearson, Neil",m
1965386,"Ross, Paul",m
2076737,"Setna, Renu",m
2458800,"Whithouse, Toby",m
2503938,"Wright, Stewart",m
2587581,"Amos, Emma",f
2634266,"Barbuscia, Lisa",f
2677402,"Blackham, Joan",f
2677484,"Blackman, Honor",f
2771268,"Charles, Rebecca",f
2842409,"Davidtz, Embeth",f
3084923,"Henderson, Shirley",f
3130164,"Imrie, Celia",f
3163317,"Jones, Gemma",f
3189076,"Kay, Lisa",f
3367018,"May, Charmian",f
3422073,"Montagu, Felicity",f
3546602,"Phillips, Sally",f
3726806,"Skinner, Claire",f
3765335,"Stockbridge, Sara",f
3899537,"Wells, Dolly",f
3950799,"Zellweger, RenÃ©e",f
6248,"Abney, Mark",m
164550,"Beach, Adam",m
277656,"Brill, Steven",m
337513,"Camp, Hamilton",m
404483,"Chiesa, Brian",m
422659,"Clark, Blake",m
687367,"Falk, Ian",m
691398,"Farley, John",m
691427,"Farley, Kevin P.",m
692880,"Farrell, Joshua",m
721976,"Fishman, Hal",m
795380,"Garry, David",m
1024009,"Howard, Rance",m
1187277,Kid Rock,m
1200631,"Kirk, John",m
1250829,"Kupanoff, Justin",m
1407864,"Makinen, Karl",m
1417254,"Mane, Tyler",m
1436051,"Marquette, Eric",m
1442322,"Martin, Greg M.",m
1457549,"Mastromauro, Anthony",m
1488770,"McGillen, Tom",m
1529106,"Michaels, Gordon",m
1538304,"Miller, Bean",m
1539205,"Miller, Dennis",m
1566356,"Money, Eddie",m
1963618,"Rosin, Avery",m
2044683,"Schmidt, Lenny",m
2108105,"Siemonsma, Matthew",m
2130935,"Skyler, Robb",m
2164793,"Spade, David",m
2176595,"Staffer, Justin",m
2201160,"Stoller, Fred",m
2217836,"Sullivan, Erik Per",m
2279891,"Thompson, Brian",m
2328031,"Tupper, James",m
2411110,"Walken, Christopher",m
2412754,"Walker, Lee",m
2423136,"Ward, Fred",m
2506411,"Wylde, Chris",m
2535484,"Zany, Bob",m
2557420,"Aaron, Caroline",f
2587629,"Amoscato, Alexandra",f
2785871,"Cigliuti, Natalia",f
2836683,"Daniel, Brittany",f
2971752,"Fremin, Jourdan",f
3072029,"Harvey, Megan Taylor",f
3194646,"Kelly, Que",f
3278007,"Leonetti, Elisa",f
3353312,"Martin, Mitzi",f
3445136,"Murphy, Erin",f
3525124,"Paton, Angela",f
3589042,"Randazzo, Kathleen",f
3665870,"Sandler, Jana",f
3720547,"Simonds, Kristina",f
3823467,"Torres, Liz",f
3836181,"Turner, Bree",f
169780,"Becker, Paul",m
192666,"Bergsma, Kevin",m
319777,"Butler, Tom",m
395008,"Chatwin, Justin",m
